GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "15180","Brownsville-Harlingen, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",10590371,11091798,11342001,11470418,11577082,11771987,11961051,12203081,12357491,12480039,13183632,13105191,14371993
 "15260","Brunswick, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4334953,4252459,4177792,4307765,4258739,4242388,4367926,4692766,4743411,4889122,4981482,5233081,5545774
 "15380","Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",45778386,46137869,47941721,48350092,49143179,48523287,49817391,50598009,51163296,52689948,53841271,55447891,59222598
 "15500","Burlington, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5585803,5477031,5479391,5501166,5629674,5594496,5837045,6047740,6193073,6405537,6727646,7019556,7530950
 "15540","Burlington-South Burlington, VT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",9484943,9300643,9722974,10169833,10292938,10243178,10787619,10987988,11106596,11062023,11432603,11604002,12054845
 "15680","California-Lexington Park, MD (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4893872,5174260,5313245,5401495,5415511,5374945,5449266,5725442,5823576,6112465,6011455,6226192,6542377
 "15940","Canton-Massillon, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",15959272,15546576,15661645,16533910,16753468,16716263,17124551,17781323,17657644,18168789,18291862,18569890,19943204
 "15980","Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",26560006,26419563,26097200,27290094,27682350,27813794,30008624,31884079,33346765,35000326,36192772,37695044,39448888
 "16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4116581,3997099,3804593,3898718,3998509,4006447,4007459,4310050,4355978,4425871,4410120,4256940,4486727
 "16060","Carbondale-Marion, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5532922,5526062,5681099,5557803,5583617,5658737,5640248,5859071,5969443,6138028,5820709,5829248,6278849
 "16180","Carson City, NV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",1727496,2452947,2613045,2465790,2245003,2256251,2323689,2388874,2457854,2530502,2675133,2754151,2973563
 "16220","Casper, WY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4560551,3773516,4163071,4299086,4859937,5163662,5762259,6116806,5184012,4900560,5489697,5498891,5450664
 "16300","Cedar Rapids, IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",11731973,11635460,11854152,12331503,12635159,12861938,12903583,13674835,13965865,14083991,14229473,14385407,15259732
 "16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5875624,5771183,5965597,6196335,6121334,6069501,6450464,6480519,6627406,6645957,6957945,7196282,7698855
 "16580","Champaign-Urbana, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",8355303,8904679,9134558,9357483,9435857,9695368,9901302,10249182,10093049,10122168,10074248,10106341,10949324
 "16620","Charleston, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",11611257,11756883,11560545,11671074,11691616,11556029,11536080,11692129,11327073,11686525,11781120,12009810,12565733
 "16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",25711493,25002623,26214446,27508086,29586814,29041205,30909165,33270960,34494742,36173175,37779319,40000992,41916972
 "16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",111589269,104585729,95572977,98223726,108823287,102651842,107372434,115525340,118931852,125526669,131281599,137363114,145209920
 "16820","Charlottesville, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",9724344,9523166,9662158,9859650,10799747,10357284,10992153,11613360,12185185,12995697,13509070,14045477,14350347
 "16860","Chattanooga, TN-GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",20842742,20815527,21111713,21656052,22392498,22270370,22707342,23836474,23995940,24907409,26611046,26429157,27874099
 "16940","Cheyenne, WY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4575235,4142998,4332534,4553997,4677543,4700286,4744351,4879638,4744881,4725900,5102657,5161409,5370392
 "16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",441651140,409485862,415827140,421666326,443746985,450435251,476637320,503938218,498140318,498971383,520208823,535412067,548045880
 "17020","Chico, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7558196,7345607,7599210,7522222,7496405,7828521,8121392,8866955,9198722,9010955,8769879,8808619,9514964
 "17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",93807712,91771931,96179331,102425471,105140821,104496632,107413806,113056156,113361262,116421071,117525777,120653313,128530143
 "17300","Clarksville, TN-KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",10894905,11004960,11269604,11727840,11758129,11426714,11491733,11844620,11817215,12153078,12929784,13179899,14041756
 "17420","Cleveland, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4251538,4247688,4266569,4429664,4546448,4453882,4559143,4784808,4812111,5026760,5001063,5120843,5374009
 "17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",97951836,90241137,91259782,93799927,95994939,95200698,98321551,102257889,103459309,105238649,108010666,109394571,116731996
 "17660","Coeur d'Alene, ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4837989,4884861,5093896,5189327,5394939,5469676,5716609,6076353,6385897,6588371,7121617,7583449,8234498
 "17780","College Station-Bryan, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7330159,7464448,7757189,7893536,8221892,8529664,9057240,9307087,9306568,9841043,10466465,10818420,11214756
 "17820","Colorado Springs, CO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",25452326,24988279,26299635,26550170,27126588,27372963,28659502,30557035,31245235,31380041,33878811,34719338,37642170
 "17860","Columbia, MO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7598342,7927015,7811858,8094077,8310153,8515180,8632589,9116808,9310440,9500980,9444344,9778341,10342372
