GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "15980","Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",95.850,93.156,94.595,97.300,98.965,100.226,102.165,103.850,106.563,107.330,108.929,108.594,110.102
 "16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",76.482,78.267,84.609,86.192,89.617,90.396,92.006,89.401,90.370,91.518,94.527,99.363,99.539
 "16060","Carbondale-Marion, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",76.441,79.471,82.281,87.027,87.968,87.685,89.099,89.228,87.949,87.331,94.583,96.414,96.022
 "16180","Carson City, NV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",96.574,93.593,94.462,96.337,96.287,97.800,99.798,102.936,100.363,104.008,104.486,107.671,106.913
 "16220","Casper, WY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.625,91.520,91.836,96.757,99.156,100.132,101.397,99.552,100.405,102.975,102.984,101.914,101.889
 "16300","Cedar Rapids, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.063,88.049,90.140,91.212,93.727,92.483,96.616,94.871,95.192,97.057,99.899,100.873,100.860
 "16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.750,91.462,91.746,93.135,96.188,98.635,97.317,100.121,99.380,103.488,103.770,104.107,105.499
 "16580","Champaign-Urbana, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.731,90.851,92.308,93.785,95.009,97.009,98.334,98.103,98.444,99.209,101.502,103.661,103.340
 "16620","Charleston, WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.043,84.091,87.544,91.035,92.819,92.260,94.968,94.508,96.029,94.884,98.302,97.885,98.734
 "16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.100,91.928,94.529,97.812,99.698,101.086,102.930,102.827,104.763,105.762,106.653,107.587,108.615
 "16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.284,88.773,91.913,94.411,96.188,97.722,99.549,99.426,101.454,102.694,103.660,104.295,105.198
 "16820","Charlottesville, VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.941,93.206,96.996,100.001,99.237,102.883,102.679,103.520,104.417,106.222,107.688,106.155,107.474
 "16860","Chattanooga, TN-GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.497,86.349,90.031,92.580,95.086,95.294,96.359,96.726,98.552,99.212,97.230,101.062,102.365
 "16940","Cheyenne, WY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.641,92.241,92.480,98.048,98.545,99.056,101.201,100.009,100.278,104.071,101.954,103.917,103.612
 "16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",99.375,100.469,101.613,105.056,105.551,106.188,106.486,106.012,108.524,111.957,113.395,113.523,116.614
 "17020","Chico, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.609,95.450,95.397,98.836,102.308,100.554,101.518,100.315,100.853,105.629,111.861,112.544,112.867
 "17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.594,90.983,90.910,91.639,92.637,94.207,95.166,94.708,97.638,99.082,102.310,104.367,103.968
 "17300","Clarksville, TN-KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.272,85.886,88.805,92.809,94.182,95.864,96.318,96.674,98.121,99.174,96.934,99.525,100.942
 "17420","Cleveland, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",83.476,81.547,84.306,86.186,88.964,91.432,92.293,91.559,92.188,90.634,95.711,96.747,98.220
 "17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.731,90.511,91.015,94.033,96.259,98.070,99.530,98.956,100.146,101.774,102.819,103.911,103.443
